temp,dataset_or_rollup,comparison,metric,n,delta_pct,ci_low,ci_high
0.5,Alpaca,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,22.54545452303056,14.617329988417826,30.88058520927195
0.5,Math,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),127,9.023424489914845,6.526077159896393,11.733934395681667
0.5,Math,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),127,11.958652833685978,8.198111193586023,15.753923351750988
0.5,Math,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),127,10.528331349065411,6.7449091246996495,14.463109165336618
0.5,Code,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),147,12.792040836611275,10.223751360566634,15.40381843679941
0.5,Code,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),147,-3.7602844679448855,-6.412864707012977,-1.0272919766077582
0.5,Code,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),147,-2.5124933733890464,-5.398979699857865,0.3700271608615857
0.5,Chat,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),148,18.910753187325334,15.848420909227778,22.30120741748447
0.5,Chat,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),148,10.062225410391545,6.3154924779081245,14.149652692375426
0.5,Chat,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),148,9.827232071205593,5.615347464950715,14.18510966398594
0.5,Overall,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),422,12.86382580487546,11.274704826193926,14.500971072082303
0.5,Overall,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),422,5.177580047283636,3.1305630478790647,7.32553758327672
0.5,Overall,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),422,5.1876546076477625,3.074284652518511,7.370797603419277
1.0,GSM8K,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),49,10.892206534764327,6.689818026975325,15.356330568171828
1.0,GSM8K,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,22.23901400712198,16.738461842371244,27.806023012476587
1.0,GSM8K,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,23.85697825761577,17.75603631817657,29.83820407962994
1.0,MATH-500,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),49,11.841242110274909,7.512505570430483,16.996631628842795
1.0,MATH-500,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,0.990291414354183,-3.606189061909315,6.084405168102425
1.0,MATH-500,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,0.2138329698375907,-4.098337790151952,4.854274120233937
1.0,AIME25,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),29,15.4395369686533,6.3447805328915585,24.61860684744672
1.0,AIME25,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),29,-9.605606277158197,-14.770394100857231,-4.304148316206002
1.0,AIME25,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),29,-10.137206088625227,-15.00473530742129,-5.16212101443807
1.0,HumanEval,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),49,15.964325179707695,11.763735832711685,20.296602292380527
